callsign,country,velocity,altitude,temperature,wind_speed,timestamp,delay_label
SKW3924,United States,277.89,11277.6,12.3,2.06,2025-04-15T02:38:16,0
VIV3338,Mexico,238.96,9578.34,12.3,2.06,2025-04-15T02:38:15,0
N26AA,United States,33.36,609.6,12.3,2.06,2025-04-15T02:38:16,2
AMX643,Mexico,248.85,11277.6,12.3,2.06,2025-04-15T02:38:15,0
BCS20A,Germany,64.17,60.96,12.3,2.06,2025-04-15T02:36:35,2
FDX1249,United States,207.86,10972.8,12.3,2.06,2025-04-15T02:38:15,0
BCS8PA,Germany,217.23,10363.2,12.3,2.06,2025-04-15T02:38:15,0
TAY8MS,Austria,227.62,8534.4,12.3,2.06,2025-04-15T02:38:16,0
BCS73B,Germany,176.24,4274.82,12.3,2.06,2025-04-15T02:35:02,1
BCS50Q,Germany,0.0,0.0,12.3,2.06,2025-04-15T02:37:45,2
,Mexico,227.17,11887.2,12.3,2.06,2025-04-15T02:36:21,0
N72FF,United States,36.01,236.22,12.3,2.06,2025-04-15T02:38:16,2
N6TV,United States,60.82,2194.56,12.3,2.06,2025-04-15T02:38:15,2
NKS1338,United States,222.37,11597.64,12.3,2.06,2025-04-15T02:38:15,0
TAM3598,Brazil,247.86,11269.98,12.3,2.06,2025-04-15T02:38:14,0
WZZ48,Hungary,204.17,11582.4,12.3,2.06,2025-04-15T02:38:14,0
SWA3319,United States,213.56,12192.0,12.3,2.06,2025-04-15T02:38:16,0
BCS3612,Germany,146.92,1798.32,12.3,2.06,2025-04-15T02:38:16,1
BCS10K,Germany,218.27,10050.78,12.3,2.06,2025-04-15T02:38:15,0
NKS933,United States,264.09,11277.6,12.3,2.06,2025-04-15T02:38:15,0
BCS62B,Germany,220.32,9745.98,12.3,2.06,2025-04-15T02:38:16,0
VIV632,Mexico,236.0,11285.22,12.3,2.06,2025-04-15T02:38:16,0
VIR46K,United Kingdom,246.81,11277.6,12.3,2.06,2025-04-15T02:38:16,0
CQH6269,China,216.32,7071.36,12.3,2.06,2025-04-15T02:38:16,0
N1937V,United States,196.82,6217.92,12.3,2.06,2025-04-15T02:38:16,1
BCS5546,Germany,4.63,0.0,12.3,2.06,2025-04-15T02:38:15,2
BCS41E,Germany,207.78,10660.38,12.3,2.06,2025-04-15T02:38:16,0
BCS4286,Bulgaria,7.72,0.0,12.3,2.06,2025-04-15T02:37:29,2
AKJ140E,India,80.81,822.96,12.3,2.06,2025-04-15T02:38:14,2
NKS561,United States,260.65,11262.36,12.3,2.06,2025-04-15T02:38:15,0
TEX07,New Zealand,109.16,1798.32,12.3,2.06,2025-04-15T02:38:15,1
TAM3426,Brazil,206.76,9144.0,12.3,2.06,2025-04-15T02:37:12,0
TEXGLD,New Zealand,114.32,3208.02,12.3,2.06,2025-04-15T02:38:15,1
TEX02,New Zealand,108.18,2613.66,12.3,2.06,2025-04-15T02:37:29,1
N484SJ,United States,0.0,0.0,12.3,2.06,2025-04-15T02:35:50,2
BCS186,Germany,158.46,3131.82,12.3,2.06,2025-04-15T02:38:16,1
BCS3UP,Germany,180.81,6050.28,12.3,2.06,2025-04-15T02:38:16,1
BCS7916,Germany,205.34,7757.16,12.3,2.06,2025-04-15T02:38:15,0
SKQ31,United States,110.05,3025.14,12.3,2.06,2025-04-15T02:38:15,1
N595P,United States,57.73,91.44,12.3,2.06,2025-04-15T02:33:35,2
LET5186,Mexico,193.26,5455.92,12.3,2.06,2025-04-15T02:35:29,1
ACA327,Canada,209.09,10972.8,12.3,2.06,2025-04-15T02:38:15,0
N7240F,United States,32.41,243.84,12.3,2.06,2025-04-15T02:38:05,2
WAKE16,United States,44.92,1737.36,12.3,2.06,2025-04-15T02:36:51,2
BCS26N,Germany,0.0,0.0,12.3,2.06,2025-04-15T02:38:12,2
KNG53,New Zealand,147.21,5486.4,12.3,2.06,2025-04-15T02:38:15,1
KNG52,New Zealand,142.92,4808.22,12.3,2.06,2025-04-15T02:38:16,1
N627SX,United States,37.44,1386.84,12.3,2.06,2025-04-15T02:38:15,2
TPA4080,United States,228.01,8999.22,12.3,2.06,2025-04-15T02:38:16,0
CSZ8666,China,106.55,1181.1,12.3,2.06,2025-04-15T02:38:15,1
DAL392,United States,66.3,53.34,12.3,2.06,2025-04-15T02:38:05,2
N232BB,United States,37.84,335.28,12.3,2.06,2025-04-15T02:33:36,2
FDX1611,United States,145.11,3436.62,12.3,2.06,2025-04-15T02:38:15,1
DLH769,Germany,226.88,12192.0,12.3,2.06,2025-04-15T02:38:13,0
DAL2149,United States,210.65,11582.4,12.3,2.06,2025-04-15T02:38:16,0
DAL2917,United States,146.68,1584.96,12.3,2.06,2025-04-15T02:38:16,1
DLH520,Germany,170.26,9151.62,12.3,2.06,2025-04-15T02:37:25,1
DLH733,Germany,235.02,12192.0,12.3,2.06,2025-04-15T02:38:15,0
CSN3093,China,192.58,5013.96,12.3,2.06,2025-04-15T02:37:24,1
OUA19,United States,52.05,1455.42,12.3,2.06,2025-04-15T02:38:01,2
BPX208,United States,48.82,571.5,12.3,2.06,2025-04-15T02:38:15,2
N131PA,United States,55.6,1341.12,12.3,2.06,2025-04-15T02:38:16,2
N7426G,United States,54.57,1341.12,12.3,2.06,2025-04-15T02:38:16,2
DLH413,Germany,261.04,12496.8,12.3,2.06,2025-04-15T02:36:33,0
AAL1497,United States,185.42,9144.0,12.3,2.06,2025-04-15T02:38:15,1
TAY3VQ,Austria,210.52,11277.6,12.3,2.06,2025-04-15T02:38:16,0
N709WG,United States,43.78,289.56,12.3,2.06,2025-04-15T02:38:16,2
AXB2837,India,240.93,10668.0,12.3,2.06,2025-04-15T02:38:15,0
DLH2P,Germany,283.35,12496.8,12.3,2.06,2025-04-15T02:38:16,0
UCA4849,United States,0.0,0.0,12.3,2.06,2025-04-15T02:38:04,2
SKW5575,United States,0.26,0.0,12.3,2.06,2025-04-15T02:38:11,2
PSDN06,Australia,54.15,91.44,12.3,2.06,2025-04-15T02:38:15,2
RAIDR21,United States,166.17,5791.2,12.3,2.06,2025-04-15T02:38:14,1
DRAGN51,United States,58.66,281.94,12.3,2.06,2025-04-15T02:38:14,2
N227NH,United States,43.58,2346.96,12.3,2.06,2025-04-15T02:38:16,2
RPA4417,United States,174.97,9753.6,12.3,2.06,2025-04-15T02:38:15,1
N500EH,United States,46.37,236.22,12.3,2.06,2025-04-15T02:38:16,2
DAL1081,United States,219.25,10363.2,12.3,2.06,2025-04-15T02:38:15,0
TAP036,Portugal,260.66,9951.72,12.3,2.06,2025-04-15T02:38:15,0
N2112G,United States,57.52,1447.8,12.3,2.06,2025-04-15T02:36:55,2
TWY85,United States,219.42,10363.2,12.3,2.06,2025-04-15T02:38:16,0
AAL596,United States,194.32,10965.18,12.3,2.06,2025-04-15T02:38:16,1
WJA2403,Canada,202.71,10972.8,12.3,2.06,2025-04-15T02:38:15,0
VIR106F,United Kingdom,245.03,11887.2,12.3,2.06,2025-04-15T02:38:16,0
MSY467,New Zealand,40.7,243.84,12.3,2.06,2025-04-15T02:38:15,2
QFA2,Australia,269.22,11277.6,12.3,2.06,2025-04-15T02:38:16,0
SWA52,United States,203.2,10363.2,12.3,2.06,2025-04-15T02:38:16,0
AZU6090,Brazil,214.34,8260.08,12.3,2.06,2025-04-15T02:38:16,0
N2994R,United States,56.6,2400.3,12.3,2.06,2025-04-15T02:38:16,2
UPS755,United States,258.88,10660.38,12.3,2.06,2025-04-15T02:38:16,0
BAW49N,United Kingdom,284.45,11521.44,12.3,2.06,2025-04-15T02:38:15,0
DAL52,United States,236.32,10058.4,12.3,2.06,2025-04-15T02:38:15,0
VIV7305,Mexico,188.61,5265.42,12.3,2.06,2025-04-15T02:38:02,1
UPS945,United States,190.19,4434.84,12.3,2.06,2025-04-15T02:38:16,1
N136UT,United States,30.4,0.0,12.3,2.06,2025-04-15T02:38:15,2
N4593V,United States,33.02,198.12,12.3,2.06,2025-04-15T02:38:15,2
ZGX,Australia,133.35,5821.68,12.3,2.06,2025-04-15T02:38:16,1
ACA199,Canada,217.54,10972.8,12.3,2.06,2025-04-15T02:38:14,0
IGO7101,India,98.28,914.4,12.3,2.06,2025-04-15T02:38:15,2
SKW3428,United States,210.28,10668.0,12.3,2.06,2025-04-15T02:38:15,0
SKW6289,United States,85.11,815.34,12.3,2.06,2025-04-15T02:38:15,2
ACA864,Canada,205.91,3947.16,12.3,2.06,2025-04-15T02:38:16,0
SWA3787,United States,220.66,8404.86,12.3,2.06,2025-04-15T02:38:16,0
SWA3335,United States,244.84,11277.6,12.3,2.06,2025-04-15T02:38:15,0
SWA4229,United States,227.81,10972.8,12.3,2.06,2025-04-15T02:37:32,0
EDV5174,United States,259.32,9448.8,12.3,2.06,2025-04-15T02:38:16,0
CGVVD,Canada,44.67,716.28,12.3,2.06,2025-04-15T02:38:16,2
N910MT,United States,58.76,1440.18,12.3,2.06,2025-04-15T02:38:16,2
N232DS,United States,61.77,2065.02,12.3,2.06,2025-04-15T02:36:44,2
IGO675,India,141.0,1722.12,12.3,2.06,2025-04-15T02:38:14,1
ICE614,Iceland,234.46,11277.6,12.3,2.06,2025-04-15T02:32:45,0
IGO46FK,India,119.6,2453.64,12.3,2.06,2025-04-15T02:38:15,1
LTA809,United States,9.26,0.0,12.3,2.06,2025-04-15T02:38:16,2
FD805,Australia,160.49,2385.06,12.3,2.06,2025-04-15T02:33:50,1
SWA3841,United States,0.0,0.0,12.3,2.06,2025-04-15T02:36:33,2
GIA322,Indonesia,229.47,10668.0,12.3,2.06,2025-04-15T02:38:14,0
ENY3338,United States,207.24,9144.0,12.3,2.06,2025-04-15T02:38:14,0
AZU4225,Brazil,198.45,11582.4,12.3,2.06,2025-04-15T02:36:35,1
VOZ555,Australia,215.2,10972.8,12.3,2.06,2025-04-15T02:36:37,0
VOZ519,Australia,6.69,0.0,12.3,2.06,2025-04-15T02:38:15,2
UPS1139,United States,186.13,10980.42,12.3,2.06,2025-04-15T02:38:16,1
SWA61,United States,127.19,1333.5,12.3,2.06,2025-04-15T02:38:15,1
IGO404,India,97.31,640.08,12.3,2.06,2025-04-15T02:38:16,2
ACA595,Canada,208.29,10965.18,12.3,2.06,2025-04-15T02:38:15,0
JBU938,United States,4.89,0.0,12.3,2.06,2025-04-15T02:33:19,2
ACA634,Canada,197.68,3779.52,12.3,2.06,2025-04-15T02:38:15,1
UAL124,United States,248.94,10363.2,12.3,2.06,2025-04-15T02:38:15,0
N7793Q,United States,78.55,1341.12,12.3,2.06,2025-04-15T02:38:09,2
PAL428,Philippines,291.2,11887.2,12.3,2.06,2025-04-15T02:38:05,0
VOZ683,Australia,5.14,0.0,12.3,2.06,2025-04-15T02:38:07,2
VOM,Australia,79.65,1303.02,12.3,2.06,2025-04-15T02:38:16,2
FFT4114,United States,99.81,1851.66,12.3,2.06,2025-04-15T02:38:15,2
AAL2447,United States,259.31,11277.6,12.3,2.06,2025-04-15T02:38:15,0
UAL2674,United States,204.85,9144.0,12.3,2.06,2025-04-15T02:38:16,0
MXY775,United States,95.26,693.42,12.3,2.06,2025-04-15T02:38:16,2
RPA5658,United States,166.78,4899.66,12.3,2.06,2025-04-15T02:38:15,1
VOZ9224,Australia,222.36,11247.12,12.3,2.06,2025-04-15T02:38:15,0
VNH,Australia,37.56,266.7,12.3,2.06,2025-04-15T02:38:15,2
VTJMR,India,190.81,6697.98,12.3,2.06,2025-04-15T02:38:16,1
SWA3080,United States,195.71,5097.78,12.3,2.06,2025-04-15T02:38:16,1
FFT3304,United States,6.69,0.0,12.3,2.06,2025-04-15T02:38:16,2
MNTNA56,United States,108.04,1501.14,12.3,2.06,2025-04-15T02:38:16,1
TCF604,United States,30.97,0.0,12.3,2.06,2025-04-15T02:34:53,2
AAY676,United States,0.51,0.0,12.3,2.06,2025-04-15T02:35:42,2
IGO1073,India,241.8,10668.0,12.3,2.06,2025-04-15T02:38:16,0
NKS444,United States,256.28,9128.76,12.3,2.06,2025-04-15T02:38:16,0
IGO3Y,India,234.76,9745.98,12.3,2.06,2025-04-15T02:38:16,0
VOZ9338,Australia,229.32,10972.8,12.3,2.06,2025-04-15T02:38:16,0
IGO1412,India,233.75,11887.2,12.3,2.06,2025-04-15T02:38:16,0
SWA4329,United States,236.48,9585.96,12.3,2.06,2025-04-15T02:38:15,0
WJA202,Canada,248.14,11277.6,12.3,2.06,2025-04-15T02:38:16,0
LNI892,Indonesia,228.77,11277.6,12.3,2.06,2025-04-15T02:38:15,0
IGO7N,India,133.55,3962.4,12.3,2.06,2025-04-15T02:38:16,1
THA671,Thailand,201.58,11574.78,12.3,2.06,2025-04-15T02:38:14,0
GJS4185,United States,61.95,198.12,12.3,2.06,2025-04-15T02:34:21,2
THA940,Thailand,23.75,11582.4,12.3,2.06,2025-04-15T02:34:39,2
SWT1810,Spain,207.48,10668.0,12.3,2.06,2025-04-15T02:38:16,0
IGO2069,India,71.52,1082.04,12.3,2.06,2025-04-15T02:33:36,2
NKS930,United States,235.4,9761.22,12.3,2.06,2025-04-15T02:38:16,0
EDV5393,United States,96.76,716.28,12.3,2.06,2025-04-15T02:38:15,2
SWA1087,United States,221.02,9448.8,12.3,2.06,2025-04-15T02:38:16,0
83C,Australia,0.06,0.0,12.3,2.06,2025-04-15T02:38:12,2
CFG2501,Germany,231.55,10965.18,12.3,2.06,2025-04-15T02:38:15,0
AEE929,Greece,195.47,9753.6,12.3,2.06,2025-04-15T02:38:15,1
SKW4712,United States,184.31,10363.2,12.3,2.06,2025-04-15T02:38:15,1
DAL1239,United States,235.47,11277.6,12.3,2.06,2025-04-15T02:38:15,0
STGRY16,United States,83.72,1196.34,12.3,2.06,2025-04-15T02:38:15,2
AZU2785,Brazil,75.53,350.52,12.3,2.06,2025-04-15T02:38:16,2
STGRY36,United States,106.38,1805.94,12.3,2.06,2025-04-15T02:38:16,1
DLH847,Germany,218.74,11285.22,12.3,2.06,2025-04-15T02:38:16,0
FDX4293,Spain,5.92,0.0,12.3,2.06,2025-04-15T02:37:46,2
T7NEX,San Marino,122.13,998.22,12.3,2.06,2025-04-15T02:38:15,1
DLH573,Germany,273.96,10972.8,12.3,2.06,2025-04-15T02:38:16,0
SWA2010,United States,72.96,83.82,12.3,2.06,2025-04-15T02:36:48,2
AAL1291,United States,219.98,9144.0,12.3,2.06,2025-04-15T02:38:16,0
AA0013,United States,0.0,0.0,12.3,2.06,2025-04-15T02:38:09,2
VIV0207,Mexico,233.69,10363.2,12.3,2.06,2025-04-15T02:38:15,0
TAW,Australia,65.79,853.44,12.3,2.06,2025-04-15T02:38:15,2
FDX5262,United States,275.86,10668.0,12.3,2.06,2025-04-15T02:38:15,0
STGRY30,United States,121.52,2849.88,12.3,2.06,2025-04-15T02:38:16,1
JST410,Australia,156.74,3048.0,12.3,2.06,2025-04-15T02:38:16,1
JST913,Australia,8.23,0.0,12.3,2.06,2025-04-15T02:38:14,2
MNTNA57,United States,82.83,1196.34,12.3,2.06,2025-04-15T02:38:16,2
JST607,Australia,0.06,0.0,12.3,2.06,2025-04-15T02:38:02,2
MNTNA22,United States,70.64,167.64,12.3,2.06,2025-04-15T02:37:22,2
JST970,Australia,1.29,0.0,12.3,2.06,2025-04-15T02:37:30,2
DAL8839,United States,156.09,4572.0,12.3,2.06,2025-04-15T02:38:12,1
DLH409,Germany,243.13,11582.4,12.3,2.06,2025-04-15T02:38:15,0
82C,Australia,84.9,2057.4,12.3,2.06,2025-04-15T02:38:15,2
MNTNA50,United States,57.1,259.08,12.3,2.06,2025-04-15T02:35:40,2
JBU1502,United States,237.94,11269.98,12.3,2.06,2025-04-15T02:38:16,0
HAL30,United States,255.86,12496.8,12.3,2.06,2025-04-15T02:38:15,0
SKW5744,United States,205.2,6065.52,12.3,2.06,2025-04-15T02:38:16,0
RPA4736,United States,60.75,472.44,12.3,2.06,2025-04-15T02:38:16,2
RPA4363,United States,188.64,9753.6,12.3,2.06,2025-04-15T02:38:15,1
SWA3022,United States,243.5,12496.8,12.3,2.06,2025-04-15T02:38:15,0
R9526627,United States,68.76,1036.32,12.3,2.06,2025-04-15T02:38:15,2
OCN81,Germany,230.79,7414.26,12.3,2.06,2025-04-15T02:38:14,0
N9002F,United States,45.65,1341.12,12.3,2.06,2025-04-15T02:38:16,2
ACA57,Canada,248.56,10972.8,12.3,2.06,2025-04-15T02:38:15,0
AXB613,India,8.23,0.0,12.3,2.06,2025-04-15T02:35:21,2
VOU,Australia,52.35,426.72,12.3,2.06,2025-04-15T02:38:15,2
RPA5620,United States,179.63,9753.6,12.3,2.06,2025-04-15T02:38:16,1
RFNK465,United States,93.95,1805.94,12.3,2.06,2025-04-15T02:38:16,2
NIT237,United States,50.85,1188.72,12.3,2.06,2025-04-15T02:38:15,2
DAL700,United States,215.73,10363.2,12.3,2.06,2025-04-15T02:38:16,0
UAL619,United States,258.14,11887.2,12.3,2.06,2025-04-15T02:38:15,0
UAL649,United States,230.34,10363.2,12.3,2.06,2025-04-15T02:38:14,0
DAL1769,United States,0.06,0.0,12.3,2.06,2025-04-15T02:38:10,2
,Kingdom of the Netherlands,4.89,0.0,12.3,2.06,2025-04-15T02:36:54,2
DLH631,Germany,231.76,10972.8,12.3,2.06,2025-04-15T02:38:16,0
N738SE,United States,30.36,175.26,12.3,2.06,2025-04-15T02:35:20,2
AZU4220,Brazil,230.31,9715.5,12.3,2.06,2025-04-15T02:36:16,0
DLH646,Germany,242.28,11582.4,12.3,2.06,2025-04-15T02:34:01,0
VPN,Australia,46.78,678.18,12.3,2.06,2025-04-15T02:38:15,2
AAL1371,United States,250.37,10066.02,12.3,2.06,2025-04-15T02:38:16,0
SWA159,United States,198.84,11582.4,12.3,2.06,2025-04-15T02:38:15,1
DAL517,United States,226.73,9753.6,12.3,2.06,2025-04-15T02:38:16,0
JBU278,United States,289.38,10660.38,12.3,2.06,2025-04-15T02:38:15,0
RPC8717,Philippines,164.53,3718.56,12.3,2.06,2025-04-15T02:38:16,1
SKW6000,United States,10.8,11727.18,12.3,2.06,2025-04-15T02:35:28,2
JBU572,United States,21.61,0.0,12.3,2.06,2025-04-15T02:38:14,2
N295CE,United States,135.29,9144.0,12.3,2.06,2025-04-15T02:38:15,1
NKS253,United States,210.35,11277.6,12.3,2.06,2025-04-15T02:35:17,0
N207YH,United States,49.16,236.22,12.3,2.06,2025-04-15T02:38:15,2
SHAD113,United States,145.84,3970.02,12.3,2.06,2025-04-15T02:33:41,1
SWA4811,United States,219.26,10363.2,12.3,2.06,2025-04-15T02:38:16,0
UAL1663,United States,196.02,4625.34,12.3,2.06,2025-04-15T02:38:16,1
UPS208,United States,239.31,9761.22,12.3,2.06,2025-04-15T02:38:16,0
N5114K,United States,37.1,2346.96,12.3,2.06,2025-04-15T02:37:59,2
AAY1382,United States,221.69,8968.74,12.3,2.06,2025-04-15T02:38:16,0
TIV723,United States,63.78,655.32,12.3,2.06,2025-04-15T02:37:33,2
DLH1331,Germany,256.15,10363.2,12.3,2.06,2025-04-15T02:38:16,0
DLH691,Germany,188.63,10363.2,12.3,2.06,2025-04-15T02:38:15,1
SWA2406,United States,253.31,8839.2,12.3,2.06,2025-04-15T02:38:15,0
N70LX,United States,261.41,13716.0,12.3,2.06,2025-04-15T02:38:15,0
ASH6143,United States,219.48,10363.2,12.3,2.06,2025-04-15T02:33:23,0
ASH6273,United States,200.73,5280.66,12.3,2.06,2025-04-15T02:38:16,0
AAL1576,United States,214.41,10972.8,12.3,2.06,2025-04-15T02:38:15,0
UPS1143,United States,0.0,0.0,12.3,2.06,2025-04-15T02:38:15,2
NKS868,United States,0.51,0.0,12.3,2.06,2025-04-15T02:37:22,2
FDX1123,United States,2.06,0.0,12.3,2.06,2025-04-15T02:38:12,2
DLH443,Germany,252.22,11887.2,12.3,2.06,2025-04-15T02:38:15,0
DLH401,Germany,240.31,11582.4,12.3,2.06,2025-04-15T02:38:15,0
JES3149,Argentina,66.9,7.62,12.3,2.06,2025-04-15T02:33:42,2
AAL2277,United States,215.12,7459.98,12.3,2.06,2025-04-15T02:38:16,0
TAM3836,Brazil,4.12,0.0,12.3,2.06,2025-04-15T02:38:04,2
AAL2577,United States,267.02,11887.2,12.3,2.06,2025-04-15T02:38:15,0
VHOWA,Australia,0.0,0.0,12.3,2.06,2025-04-15T02:37:17,2
VMY,Australia,37.56,960.12,12.3,2.06,2025-04-15T02:38:16,2
ASA49,United States,8.75,0.0,12.3,2.06,2025-04-15T02:38:15,2
SAS974,Sweden,250.83,12192.0,12.3,2.06,2025-04-15T02:38:16,0
AAL676,United States,115.29,1272.54,12.3,2.06,2025-04-15T02:38:14,1
SAS984,Sweden,0.0,0.0,12.3,2.06,2025-04-15T02:37:45,2
SAS926,Sweden,200.17,3489.96,12.3,2.06,2025-04-15T02:38:15,0
SAS932,Sweden,131.03,1158.24,12.3,2.06,2025-04-15T02:38:16,1
,United States,227.54,9448.8,12.3,2.06,2025-04-15T02:38:09,0
ZKWKT,New Zealand,44.8,731.52,12.3,2.06,2025-04-15T02:38:15,2
AAY742,United States,156.24,3489.96,12.3,2.06,2025-04-15T02:38:16,1
PDT5914,United States,243.65,10058.4,12.3,2.06,2025-04-15T02:38:16,0
FYE,Australia,64.49,2628.9,12.3,2.06,2025-04-15T02:38:16,2
ZFU,Australia,58.21,495.3,12.3,2.06,2025-04-15T02:38:16,2
T7HNA,San Marino,233.91,12458.7,12.3,2.06,2025-04-15T02:38:16,0
AIC2333,India,120.03,1310.64,12.3,2.06,2025-04-15T02:38:15,1
AAL3156,United States,203.43,9159.24,12.3,2.06,2025-04-15T02:38:16,0
IGO502M,India,149.07,2179.32,12.3,2.06,2025-04-15T02:38:16,1
NWK2931,Australia,104.96,990.6,12.3,2.06,2025-04-15T02:38:16,1
AAL2663,United States,194.22,10363.2,12.3,2.06,2025-04-15T02:38:15,1
VTPLV,India,70.12,883.92,12.3,2.06,2025-04-15T02:35:56,2
MXY731,United States,61.24,251.46,12.3,2.06,2025-04-15T02:34:15,2
ZFN,Australia,47.69,662.94,12.3,2.06,2025-04-15T02:38:15,2
IGO5108,India,248.24,11178.54,12.3,2.06,2025-04-15T02:38:15,0
SWA3416,United States,185.29,11590.02,12.3,2.06,2025-04-15T02:38:16,1
CGXWM,Canada,54.08,1813.56,12.3,2.06,2025-04-15T02:38:15,2
WJA439,Canada,196.69,10972.8,12.3,2.06,2025-04-15T02:38:16,1
IGO5329,India,5.4,0.0,12.3,2.06,2025-04-15T02:38:07,2
,United States,2.31,0.0,12.3,2.06,2025-04-15T02:37:56,2
FFT4276,United States,177.17,4358.64,12.3,2.06,2025-04-15T02:38:15,1
TGW609,Singapore,231.14,9875.52,12.3,2.06,2025-04-15T02:38:16,0
TGW384,Singapore,233.46,10058.4,12.3,2.06,2025-04-15T02:38:15,0
BLZR283,United States,52.75,0.0,12.3,2.06,2025-04-15T02:38:16,2
N507AF,United States,51.25,1028.7,12.3,2.06,2025-04-15T02:38:16,2
JIA5656,United States,198.02,8534.4,12.3,2.06,2025-04-15T02:38:15,1
ZFB,Australia,56.48,617.22,12.3,2.06,2025-04-15T02:38:16,2
FD564,Australia,69.37,1714.5,12.3,2.06,2025-04-15T02:32:14,2
IGO6289,India,134.31,3642.36,12.3,2.06,2025-04-15T02:38:12,1
FFT1665,United States,181.46,4693.92,12.3,2.06,2025-04-15T02:38:15,1
JBU166,United States,1.03,0.0,12.3,2.06,2025-04-15T02:36:26,2
UPS313,United States,254.55,11887.2,12.3,2.06,2025-04-15T02:38:15,0
ASA149,United States,111.52,838.2,12.3,2.06,2025-04-15T02:38:15,1
T7SABAH,San Marino,262.95,12458.7,12.3,2.06,2025-04-15T02:38:15,0
QXE2278,United States,223.52,10972.8,12.3,2.06,2025-04-15T02:38:15,0
AMX682,United States,230.38,11277.6,12.3,2.06,2025-04-15T02:38:07,0
N214AL,United States,78.26,3154.68,12.3,2.06,2025-04-15T02:38:16,2
,New Zealand,46.93,213.36,12.3,2.06,2025-04-15T02:37:01,2
ZES,Australia,56.6,685.8,12.3,2.06,2025-04-15T02:38:15,2
UAL661,United States,198.27,9144.0,12.3,2.06,2025-04-15T02:38:16,1
N312GA,United States,55.66,434.34,12.3,2.06,2025-04-15T02:34:13,2
N650BR,United States,283.87,11887.2,12.3,2.06,2025-04-15T02:38:16,0
FDX1213,United States,259.88,11277.6,12.3,2.06,2025-04-15T02:38:16,0
FDX1224,United States,199.29,12192.0,12.3,2.06,2025-04-15T02:38:15,1
AAL2364,United States,108.8,792.48,12.3,2.06,2025-04-15T02:38:15,1
SWA2808,United States,251.89,8496.3,12.3,2.06,2025-04-15T02:38:16,0
UPS1013,United States,187.4,10972.8,12.3,2.06,2025-04-15T02:38:16,1
ZEG,Australia,68.7,1463.04,12.3,2.06,2025-04-15T02:38:15,2
DAH2701,Algeria,256.73,11887.2,12.3,2.06,2025-04-15T02:38:15,0
VOI244,United States,199.5,9585.96,12.3,2.06,2025-04-15T02:38:15,1
FDA305,Japan,75.96,891.54,12.3,2.06,2025-04-15T02:38:15,2
IGO275P,India,139.48,2979.42,12.3,2.06,2025-04-15T02:38:15,1
VTTVJ,India,3.34,0.0,12.3,2.06,2025-04-15T02:34:45,2
DAL2871,United States,270.88,11285.22,12.3,2.06,2025-04-15T02:38:16,0
AAL68,United States,261.67,8839.2,12.3,2.06,2025-04-15T02:38:16,0
TAI589,United States,193.07,4351.02,12.3,2.06,2025-04-15T02:38:15,1
JCO3,United Kingdom,260.46,14317.98,12.3,2.06,2025-04-15T02:38:16,0
FDX1210,United States,246.54,8473.44,12.3,2.06,2025-04-15T02:38:16,0
SWA4185,United States,1.03,0.0,12.3,2.06,2025-04-15T02:37:20,2
NBT41R,Norway,259.65,11269.98,12.3,2.06,2025-04-15T02:38:06,0
SWA1932,United States,187.33,7528.56,12.3,2.06,2025-04-15T02:38:15,1
ANZ360M,New Zealand,153.97,4191.0,12.3,2.06,2025-04-15T02:38:15,1
JIA5197,United States,209.94,10972.8,12.3,2.06,2025-04-15T02:38:15,0
SWA3039,United States,249.62,12496.8,12.3,2.06,2025-04-15T02:38:16,0
FFT2453,United States,195.26,10972.8,12.3,2.06,2025-04-15T02:38:10,1
IGO5317,India,211.69,6240.78,12.3,2.06,2025-04-15T02:38:13,0
ZKLJD,New Zealand,48.97,274.32,12.3,2.06,2025-04-15T02:38:16,2
DAL2044,United States,220.58,5768.34,12.3,2.06,2025-04-15T02:38:16,0
APG191,Philippines,142.82,4358.64,12.3,2.06,2025-04-15T02:38:14,1
IGO2511,India,150.23,2156.46,12.3,2.06,2025-04-15T02:38:16,1
AAY1963,United States,153.84,1257.3,12.3,2.06,2025-04-15T02:38:15,1
ASA509,United States,224.21,10668.0,12.3,2.06,2025-04-15T02:38:15,0
DAL520,United States,261.96,10637.52,12.3,2.06,2025-04-15T02:38:16,0
FDX1355,United States,139.0,2118.36,12.3,2.06,2025-04-15T02:38:16,1
DAL863,United States,232.31,10370.82,12.3,2.06,2025-04-15T02:38:15,0
N40SF,United States,47.47,1188.72,12.3,2.06,2025-04-15T02:21:42,2
FDX1358,United States,223.28,5608.32,12.3,2.06,2025-04-15T02:38:16,0
DAL158,United States,288.38,10668.0,12.3,2.06,2025-04-15T02:38:10,0
N1898B,United States,0.0,0.0,12.3,2.06,2025-04-15T02:36:39,2
,Indonesia,195.25,6202.68,12.3,2.06,2025-04-15T02:36:49,1
NKS495,United States,221.01,10980.42,12.3,2.06,2025-04-15T02:38:15,0
SKW153C,United States,226.57,10203.18,12.3,2.06,2025-04-15T02:38:11,0
AIC119,India,226.59,9753.6,12.3,2.06,2025-04-15T02:38:15,0
FFT3581,United States,158.48,2979.42,12.3,2.06,2025-04-15T02:38:15,1
SWA4279,United States,207.73,11536.68,12.3,2.06,2025-04-15T02:38:16,0
